scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
1,158400001,158600000,158503713,12762,5468,136.125,90.875,0.1993,0.0362,0.0232
1,158600001,158800000,158701221,13144,5170,149.25,94.75,0.2234,0.0468,0.0297
1,158800001,159000000,158900245,13948,5517,145.25,161.75,-0.0537,-0.0132,-0.0081
1,159000001,159200000,159101310,14264,5455,171.125,136.625,0.1121,0.0282,0.0173
1,159200001,159400000,159297546,13249,5241,182,167.75,0.0407,0.0109,0.0068
1,159400001,159600000,159501211,14630,5739,181.625,133.875,0.1513,0.0347,0.0219
1,159600001,159800000,159701753,12837,5147,153,119,0.125,0.0267,0.0168
1,159800001,160000000,159896312,13959,5736,158,134,0.0822,0.0192,0.012
1,160000001,160200000,160096822,13096,5322,145.25,128.25,0.0622,0.0132,0.0083
1,160200001,160400000,160300246,13252,5452,144.625,120.125,0.0925,0.0191,0.0124
1,160400001,160600000,160502643,13121,5221,177.25,89.25,0.3302,0.068,0.0427
1,160600001,160800000,160700000,13487,5342,150.25,131.75,0.0656,0.0142,0.0092
1,160800001,161000000,160901895,13115,5569,195.375,85.375,0.3918,0.0854,0.0549
1,161000001,161200000,161096998,13446,5456,146.5,119.25,0.1025,0.0227,0.0144
1,161200001,161400000,161294031,13038,5271,158.625,67.625,0.4022,0.0806,0.0505
1,161400001,161600000,161498957,11073,4629,128,78.75,0.2382,0.0453,0.0286
1,161600001,161800000,161700842,12057,4730,123.25,82.75,0.1966,0.0398,0.0252
1,161800001,162000000,161901333,12799,5168,133.375,84.375,0.225,0.0416,0.0269
1,162000001,162200000,162095745,12366,4932,136.125,94.625,0.1798,0.0378,0.0235
1,162200001,162400000,162303903,12615,5178,163.625,129.375,0.1169,0.0261,0.0164
1,162400001,162600000,162500838,12460,4986,156.75,148,0.0287,0.0067,0.0042
1,162600001,162800000,162698623,11927,4423,103.625,71.375,0.1843,0.0278,0.0187
1,162800001,163000000,162900678,11808,4684,111.125,108.375,0.0125,0.0025,0.0016
1,163000001,163200000,163100808,14062,5542,149.875,136.625,0.0462,0.011,0.0068
1,163200001,163400000,163302018,12670,5237,155.5,102.5,0.2054,0.0448,0.0291
1,163400001,163600000,163500362,12906,4939,151.625,86.125,0.2755,0.0657,0.0407
1,163600001,163800000,163701949,12514,4919,88.25,97,-0.0472,-0.0085,-0.0055
1,163800001,164000000,163901703,13535,5590,170.75,100.5,0.259,0.0599,0.0366
1,164000001,164200000,164097854,12519,5032,119.75,132.5,-0.0505,-0.0116,-0.0072
1,164200001,164400000,164299901,12811,5309,144.25,93.75,0.2122,0.0429,0.0268
1,164400001,164600000,164496828,13184,5253,146.625,133.375,0.0473,0.0111,0.0071
1,164600001,164800000,164701792,13266,5390,140,83.25,0.2542,0.053,0.0378
1,164800001,165000000,164900563,12882,5141,129.875,84.375,0.2124,0.0407,0.0258
1,165000001,165200000,165098802,13171,5151,109.75,80.75,0.1522,0.0258,0.0164
1,165200001,165400000,165303833,13630,5679,135,95,0.1739,0.0334,0.0215
1,165400001,165600000,165499643,13240,5409,125.75,115.75,0.0414,0.0085,0.0054
1,165600001,165800000,165698160,13727,5343,129.875,123.375,0.0257,0.0054,0.0035
1,165800001,166000000,165901051,13222,5372,168.5,98,0.2645,0.0629,0.0382
1,166000001,166200000,166100336,13722,5362,161.125,99.375,0.237,0.0526,0.0336
1,166200001,166400000,166302670,12364,5251,122.625,33.375,0.5721,0.0749,0.0486
1,166400001,166600000,166493123,11353,4746,71.5,55.75,0.1238,0.0162,0.0097
1,166600001,166800000,166700270,11261,4848,97.5,105,-0.037,-0.0069,-0.0043
1,166800001,167000000,166903483,12398,5009,120.125,120.875,-0.0031,-0.0006,-0.0004
1,167000001,167200000,167105045,11464,4730,117.75,43.75,0.4582,0.0635,0.0415
1,167200001,167400000,167305187,11813,4652,131.5,89.75,0.1887,0.0345,0.0223
1,167400001,167600000,167501377,13347,5147,171.375,126.875,0.1492,0.0374,0.0227
1,167600001,167800000,167701793,13046,5058,137.125,100.125,0.156,0.0322,0.0207
1,167800001,168000000,167901917,13524,5295,153.625,85.125,0.2869,0.0559,0.0355
1,168000001,168200000,168100214,13303,5294,147.375,94.375,0.2192,0.0412,0.0268
1,168200001,168400000,168299335,13061,5250,123.25,133.5,-0.0399,-0.009,-0.0056
1,168400001,168600000,168501210,12711,5201,134.5,113.5,0.0847,0.0176,0.0111
1,168600001,168800000,168699337,12421,5126,149.125,71.875,0.3495,0.0588,0.0381
1,168800001,169000000,168899241,12898,5390,132.75,79.75,0.2494,0.0449,0.0282
1,169000001,169200000,169097531,12368,4914,143.375,107.875,0.1413,0.0302,0.0187
1,169200001,169400000,169297958,12025,4781,100.5,57.75,0.2701,0.0388,0.0252
1,169400001,169600000,169495922,11376,4604,110.375,72.875,0.2046,0.0389,0.0237
1,169600001,169800000,169705045,11967,4926,123.75,91.5,0.1498,0.0309,0.0195
1,169800001,170000000,169901906,12851,5182,102.125,101.125,0.0049,0.001,0.0006
1,170000001,170200000,170098578,12263,5010,122.75,56.5,0.3696,0.0639,0.0398
1,170200001,170400000,170305015,12003,5036,118.375,84.125,0.1691,0.028,0.018
1,170400001,170600000,170500301,11083,4646,131.5,62.75,0.3539,0.0628,0.0411
1,170600001,170800000,170700101,11646,4815,125.125,52.125,0.4118,0.0631,0.0408
1,170800001,171000000,170898904,12308,5178,97.625,41.375,0.4047,0.0523,0.0322
1,171000001,171200000,171102336,11486,4459,102.5,32.75,0.5157,0.0626,0.0407
1,171200001,171400000,171304033,13345,5491,135.75,93.25,0.1856,0.0339,0.0213
1,171400001,171600000,171498285,12695,5540,149.375,128.375,0.0756,0.0152,0.0097
1,171600001,171800000,171696759,12106,4882,143.25,78.5,0.292,0.0571,0.0363
1,171800001,172000000,171904424,13681,5751,127.75,104,0.1025,0.0195,0.012
1,172000001,172200000,172101117,13471,5413,115.375,89.375,0.127,0.0217,0.0141
1,172200001,172400000,172304758,11811,4786,128.5,99.25,0.1284,0.0237,0.0157
1,172400001,172600000,172499918,13395,5606,169.875,94.375,0.2857,0.0564,0.0358
1,172600001,172800000,172695769,12346,5194,130,79.25,0.2425,0.0463,0.029
1,172800001,173000000,172899223,11656,4881,124.875,58.125,0.3648,0.069,0.0436
1,173000001,173200000,173111699,10797,4586,95.5,72.75,0.1352,0.0228,0.0148
1,173200001,173400000,173298203,11394,5001,81.75,55.5,0.1913,0.0252,0.0161
1,173400001,173600000,173499203,11824,5124,103.875,46.625,0.3804,0.0493,0.0333
1,173600001,173800000,173700235,12431,5441,125.75,67.5,0.3014,0.0489,0.0316
1,173800001,174000000,173901345,13106,5506,110.125,87.125,0.1166,0.0207,0.0128
1,174000001,174200000,174100975,11024,4551,116.75,48.25,0.4152,0.0705,0.0451
1,174200001,174400000,174296635,12216,5269,142.125,114.375,0.1082,0.0245,0.0154
1,174400001,174600000,174499157,12062,5174,111.375,41.625,0.4559,0.07,0.0447
1,174600001,174800000,174700007,12900,5405,128,89.5,0.177,0.0333,0.0212
1,174800001,175000000,174900104,12514,5072,117.75,79.5,0.1939,0.0356,0.0233
1,175000001,175200000,175095523,12483,5140,103.375,95.625,0.0389,0.0073,0.0045
1,175200001,175400000,175301638,12659,5282,104.625,85.375,0.1013,0.0168,0.011
1,175400001,175600000,175502082,12760,5287,111,56.25,0.3274,0.0496,0.032
1,175600001,175800000,175696069,10982,4721,92.125,63.375,0.1849,0.0276,0.0176
1,175800001,176000000,175873456,9123,3940,114.25,48,0.4083,0.0739,0.0477
1,176000001,176200000,176098741,11146,4767,85.5,38.5,0.379,0.0492,0.0305
1,176200001,176400000,176305578,11983,4914,119.25,53.75,0.3786,0.057,0.0375
1,176400001,176600000,176496158,12012,4874,92.375,72.625,0.1197,0.0166,0.0107
1,176600001,176800000,176701257,11532,5021,125.75,72.25,0.2702,0.0438,0.0283
1,176800001,177000000,176901103,12215,5346,136.375,84.625,0.2342,0.0424,0.0274
1,177000001,177200000,177100676,12366,4959,120.875,54.875,0.3755,0.0532,0.0347
1,177200001,177400000,177304918,12231,4829,166.625,74.625,0.3813,0.0681,0.0445
1,177400001,177600000,177499868,12685,5180,131.5,166,-0.116,-0.0263,-0.0163
1,177600001,177800000,177699495,12402,5201,121.625,141.125,-0.0742,-0.0165,-0.0103
1,177800001,178000000,177900142,12826,5676,163.125,113.375,0.1799,0.038,0.0241
1,178000001,178200000,178098974,13735,5478,179,141,0.1188,0.027,0.0174
1,178200001,178400000,178297974,14205,5816,181.375,129.125,0.1683,0.0429,0.0262
1,178400001,178600000,178501803,13986,5638,150.125,135.875,0.0498,0.0114,0.007
1,178600001,178800000,178699618,14261,5446,155.25,114.5,0.1511,0.0312,0.0201
1,178800001,179000000,178900704,13127,5193,110,108,0.0092,0.0016,0.001
1,179000001,179200000,179098960,13821,5382,145.375,97.375,0.1977,0.0393,0.0258
1,179200001,179400000,179301560,15210,6022,228.875,192.125,0.0873,0.0268,0.0164
1,179400001,179600000,179497647,14572,5720,200.25,149,0.1467,0.0376,0.0246
1,179600001,179800000,179697274,14727,5644,196,105.75,0.2991,0.0656,0.0428
1,179800001,180000000,179902970,14667,5563,175.375,157.875,0.0525,0.013,0.0079
1,180000001,180200000,180100573,14881,5914,168.125,153.875,0.0443,0.0107,0.0069
1,180200001,180400000,180298349,13601,5403,175,131.25,0.1429,0.0321,0.0212
1,180400001,180600000,180501046,15684,6185,230,184.75,0.1091,0.0302,0.0187
1,180600001,180800000,180704827,14148,5447,179.375,155.875,0.0701,0.0198,0.0122
1,180800001,181000000,180897120,15919,6307,190.125,152.875,0.1086,0.0252,0.0162
1,181000001,181200000,181099609,14798,5634,166.875,139.875,0.088,0.0193,0.0125
1,181200001,181400000,181304407,14664,5585,187.75,173.75,0.0387,0.0106,0.0066
1,181400001,181600000,181499827,14298,5318,176.875,133.125,0.1411,0.0343,0.0225
1,181600001,181800000,181701430,13868,5475,162.625,114.875,0.1721,0.0373,0.0244
1,181800001,182000000,181908984,10790,4067,99,79.5,0.1092,0.0186,0.0121
1,182000001,182200000,182100687,13931,5372,175.5,84.75,0.3487,0.063,0.0415
1,182200001,182400000,182300515,14011,5488,151.75,46.75,0.529,0.0746,0.0512
1,182400001,182600000,182498852,14301,5312,128.625,90.125,0.176,0.0342,0.0214
1,182600001,182800000,182697981,14266,5197,128,87,0.1907,0.0321,0.0212
1,182800001,183000000,182895883,14791,5678,139.25,105.25,0.1391,0.0268,0.0171
1,183000001,183200000,183112092,13301,4854,220.875,182.875,0.0941,0.0258,0.0163
1,183200001,183400000,183299574,15169,5494,226.25,185.25,0.0996,0.0249,0.0163
1,183400001,183600000,183503277,17466,6499,273.625,231.125,0.0842,0.0236,0.0155
1,183600001,183800000,183697652,17517,6611,236.625,176.875,0.1445,0.035,0.0234
1,183800001,184000000,183902133,17466,6739,256.125,193.625,0.139,0.0357,0.0241
1,184000001,184200000,184099090,17147,6306,239.125,189.125,0.1168,0.0313,0.0212
1,184200001,184400000,184306075,15626,5952,218.25,187.25,0.0764,0.0207,0.0138
1,184400001,184600000,184502304,16509,5943,231.125,173.125,0.1435,0.039,0.0265
1,184600001,184800000,184703363,15156,5423,178.875,144.125,0.1076,0.0246,0.0172
1,184800001,185000000,184909484,15034,5373,196.875,178.375,0.0493,0.0134,0.0084
1,185000001,185200000,185113128,12391,3555,129.125,68.875,0.3043,0.0627,0.0425
1,185200001,185400000,185231620,3744,1118,22,9,0.4194,0.0412,0.0283
10,1,200000,110951,11698,3965,62,34.5,0.285,0.025,0.016
10,200001,400000,303246,13249,4145,141.5,104.25,0.1516,0.031,0.0219
10,400001,600000,499102,16661,6254,211.75,152.75,0.1619,0.034,0.0237
10,600001,800000,699286,17298,6385,238.5,215.5,0.0507,0.0137,0.0091
10,800001,1000000,904368,17924,6343,214.625,157.625,0.1531,0.036,0.0246
10,1000001,1200000,1096849,16733,6224,219.625,185.375,0.0846,0.0206,0.0139
10,1200001,1400000,1304340,15127,5398,182.5,145.5,0.1128,0.0261,0.0177
10,1400001,1600000,1502817,15812,5643,184.5,157.75,0.0782,0.0178,0.012
10,1600001,1800000,1696250,16297,6006,233.375,153.875,0.2053,0.0457,0.0309
10,1800001,2000000,1898877,13383,4818,167,146.5,0.0654,0.0161,0.0097
10,2000001,2200000,2101289,13668,4870,144.875,129.125,0.0575,0.0125,0.0084
10,2200001,2400000,2302952,17256,6241,215.125,186.875,0.0703,0.0182,0.0119
10,2400001,2600000,2497724,16783,6192,232.5,217.75,0.0328,0.0085,0.0057
10,2600001,2800000,2697877,16600,6209,203.25,167.25,0.0972,0.0237,0.0152
10,2800001,3000000,2896972,15098,5653,180.5,150.5,0.0906,0.0219,0.0139
10,3000001,3200000,3097098,14236,5864,135.625,99.875,0.1518,0.0274,0.0174
10,3200001,3400000,3297422,10398,4082,118,59.75,0.3277,0.0645,0.0402
10,3400001,3600000,3501936,14581,5497,150.375,114.125,0.1371,0.027,0.0177
10,3600001,3800000,3701048,13131,4687,140.5,137.25,0.0117,0.0028,0.0018
10,3800001,4000000,3903003,14625,5132,176.75,158.25,0.0552,0.0147,0.0093
10,4000001,4200000,4097328,14400,5066,144,135.25,0.0313,0.0073,0.0045
10,4200001,4400000,4300771,12985,4469,150.625,133.375,0.0607,0.0148,0.0095
10,4400001,4600000,4508486,11435,3826,103,86.75,0.0856,0.0184,0.0114
10,4600001,4800000,4698180,13119,4567,144.625,130.875,0.0499,0.0127,0.008
10,4800001,5000000,4905760,12503,4431,114.875,98.625,0.0761,0.0159,0.0102
10,5000001,5200000,5105257,12780,4449,123.5,109.25,0.0612,0.0132,0.0082
10,5200001,5400000,5298984,14999,5341,157.625,129.875,0.0965,0.0212,0.0135
10,5400001,5600000,5492844,14712,5481,165.125,130.625,0.1167,0.0276,0.0169
10,5600001,5800000,5707125,11544,4390,129.625,78.125,0.2479,0.051,0.0323
10,5800001,6000000,5896867,13382,5179,164.125,139.125,0.0824,0.0192,0.0125
10,6000001,6200000,6100822,14290,5444,171.75,134.75,0.1207,0.0273,0.0173
10,6200001,6400000,6297138,15247,5775,134.125,103.625,0.1283,0.0234,0.015
10,6400001,6600000,6500831,12390,4756,127.125,124.125,0.0119,0.0028,0.0017
10,6600001,6800000,6697626,13518,5278,147.625,128.625,0.0688,0.0155,0.0098
10,6800001,7000000,6897828,13481,5174,166.375,107.875,0.2133,0.0496,0.0302
10,7000001,7200000,7100899,14615,5639,170.5,159.5,0.0333,0.0085,0.0052
10,7200001,7400000,7294349,12839,4977,162.5,116.5,0.1649,0.0407,0.0246
10,7400001,7600000,7497576,13008,5104,130,96.25,0.1492,0.0268,0.0173
10,7600001,7800000,7701644,13210,5060,166.125,132.375,0.1131,0.0264,0.0161
10,7800001,8000000,7897440,12614,5123,132.125,112.125,0.0819,0.0175,0.0106
10,8000001,8200000,8100441,13153,5311,167.375,69.375,0.4139,0.0817,0.0512
10,8200001,8400000,8297300,11654,4743,93.5,68.5,0.1543,0.0221,0.0145
10,8400001,8600000,8499750,12269,5042,119,77.25,0.2127,0.033,0.0214
10,8600001,8800000,8699685,12681,5110,128.25,72.25,0.2793,0.0448,0.0297
10,8800001,9000000,8900758,12842,5140,124,82,0.2039,0.0371,0.0235
10,9000001,9200000,9104163,12484,4913,117.5,91.5,0.1244,0.0225,0.0145
10,9200001,9400000,9297775,11547,4755,105.125,80.125,0.135,0.0242,0.0152
10,9400001,9600000,9501026,12270,5066,97.75,62.25,0.2219,0.0338,0.0217
10,9600001,9800000,9700137,12017,4871,112.875,66.125,0.2612,0.0434,0.028
10,9800001,10000000,9900347,11941,4961,86.25,50,0.2661,0.0337,0.0213
10,10000001,10200000,10097685,11188,4553,95.75,49,0.323,0.046,0.0286
10,10200001,10400000,10298157,12239,5039,97.875,63.625,0.2121,0.0299,0.019
10,10400001,10600000,10498770,12002,4769,119.625,51.875,0.395,0.0578,0.0374
10,10600001,10800000,10699394,12066,4912,138.75,91,0.2078,0.0409,0.0264
10,10800001,11000000,10897443,13190,5366,129.25,77.25,0.2518,0.0433,0.0274
10,11000001,11200000,11093160,11703,4768,95.5,55.5,0.2649,0.0381,0.0245
10,11200001,11400000,11298806,11475,4639,104.625,55.375,0.3078,0.0494,0.0297
10,11400001,11600000,11495806,12686,5427,178.625,91.125,0.3244,0.0727,0.0444
10,11600001,11800000,11703316,11378,4743,134.25,97.75,0.1573,0.0336,0.021
10,11800001,12000000,11896891,12759,5430,131.875,86.375,0.2085,0.0381,0.0245
10,12000001,12200000,12096734,12254,5212,120.25,87,0.1604,0.0277,0.0177
10,12200001,12400000,12298697,11604,4728,91.875,37.125,0.4244,0.0452,0.0295
10,12400001,12600000,12503737,11672,4760,83.5,48,0.27,0.0334,0.0218
10,12600001,12800000,12701542,12372,5188,160.375,104.875,0.2092,0.0463,0.0294
10,12800001,13000000,12900885,11347,4673,99.875,61.375,0.2388,0.038,0.0239
10,13000001,13200000,13098228,10902,4525,72.25,45.25,0.2298,0.0254,0.0167
10,13200001,13400000,13301961,11136,4466,83.75,51.5,0.2384,0.033,0.021
10,13400001,13600000,13503054,10800,4364,102.5,55.75,0.2954,0.0493,0.0301
10,13600001,13800000,13698730,11387,4829,84,38.5,0.3714,0.0439,0.0279
10,13800001,14000000,13898607,13022,5270,136.25,73.25,0.3007,0.0551,0.0347
10,14000001,14200000,14101482,13753,5859,157,122.75,0.1224,0.0274,0.0171
10,14200001,14400000,14297328,13110,5256,114.25,114.5,-0.0011,-0.0002,-0.0001
10,14400001,14600000,14498030,13768,5537,109.5,113.5,-0.0179,-0.0033,-0.002
10,14600001,14800000,14703041,12532,5084,118.375,71.625,0.2461,0.0437,0.0281
10,14800001,15000000,14897549,12647,5279,119,64.5,0.297,0.0538,0.0334
10,15000001,15200000,15095743,12447,5260,97,51.25,0.3086,0.0414,0.0272
10,15200001,15400000,15298060,12008,4879,80.25,49.25,0.2394,0.028,0.0185
10,15400001,15600000,15505024,12834,5383,118.625,59.125,0.3347,0.0543,0.0345
10,15600001,15800000,15703661,14202,5769,161.625,89.375,0.2878,0.0574,0.0366
10,15800001,16000000,15903557,12949,5114,116,100.25,0.0728,0.014,0.009
10,16000001,16200000,16101205,15331,6052,148.5,154.25,-0.019,-0.004,-0.0026
10,16200001,16400000,16294579,14693,5763,136,132.5,0.013,0.0028,0.0018
10,16400001,16600000,16501505,14195,5739,165.5,109.75,0.2025,0.0448,0.0296
10,16600001,16800000,16699271,14222,5617,177.25,128.75,0.1585,0.0381,0.0251
10,16800001,17000000,16902342,14250,5461,136.375,117.625,0.0738,0.0152,0.0098
10,17000001,17200000,17103174,14477,5641,127.625,100.125,0.1207,0.0235,0.0151
10,17200001,17400000,17298908,16362,6149,194.875,166.875,0.0774,0.0187,0.0124
10,17400001,17600000,17498954,16261,6210,215,156.25,0.1582,0.0366,0.0241
10,17600001,17800000,17700522,16069,5866,197,184.5,0.0328,0.0088,0.0056
10,17800001,18000000,17899129,16591,6266,259.875,235.125,0.05,0.0153,0.0099
10,18000001,18200000,18108473,13635,5308,175.625,144.375,0.0977,0.0223,0.0144
10,18200001,18400000,18293626,13627,5515,213.125,141.875,0.2007,0.0426,0.0277
10,18400001,18600000,18502760,14147,5743,170.5,152.25,0.0565,0.0127,0.0078
10,18600001,18800000,18698360,17955,7210,299.875,260.125,0.071,0.022,0.0136
10,18800001,19000000,18899148,16405,6423,256.75,230.5,0.0539,0.0152,0.0096
10,19000001,19200000,19067634,11628,4387,204.25,145.5,0.168,0.0508,0.0332
10,19200001,19400000,19306753,16505,6373,254.125,199.875,0.1195,0.0326,0.021
10,19400001,19600000,19492367,15546,6135,269,207.5,0.1291,0.0379,0.0241
10,19600001,19800000,19697226,14291,5343,221.375,163.125,0.1515,0.0403,0.0264
10,19800001,20000000,19819908,3261,1225,38.5,21.75,0.278,0.0571,0.0386
11,1,200000,96815,14654,5827,206.25,191,0.0384,0.0112,0.0069
11,200001,400000,297173,14778,5715,188.875,157.375,0.091,0.0229,0.0146
11,400001,600000,503287,14628,5663,194.5,157.25,0.1059,0.0261,0.0167
11,600001,800000,697414,14917,5926,219.25,173,0.1179,0.0304,0.0194
11,800001,1000000,899644,13897,5473,160.125,133.375,0.0911,0.0199,0.0123
11,1000001,1200000,1100947,14483,5753,148.875,124.625,0.0887,0.0192,0.0117
11,1200001,1400000,1305713,13689,5399,174.375,125.125,0.1644,0.0381,0.024
11,1400001,1600000,1496524,15202,6277,193.25,129.5,0.1975,0.0436,0.027
11,1600001,1800000,1700485,14531,5935,176.625,137.375,0.125,0.0287,0.0184
11,1800001,2000000,1899785,13876,5401,133.5,128.5,0.0191,0.0038,0.0024
11,2000001,2200000,2103520,13945,5656,180.75,126,0.1785,0.0445,0.0279
11,2200001,2400000,2299747,14584,6146,190.25,122.25,0.2176,0.0486,0.032
11,2400001,2600000,2497168,13647,5658,162.25,113,0.1789,0.039,0.0244
11,2600001,2800000,2702270,13859,5679,159,100.75,0.2243,0.0415,0.027
11,2800001,3000000,2899438,13253,5439,146.75,61,0.4128,0.0683,0.0453
11,3000001,3200000,3098783,12810,5180,151.375,73.375,0.3471,0.0678,0.044
11,3200001,3400000,3298619,12292,5047,124.5,39,0.5229,0.0757,0.0489
11,3400001,3600000,3501557,12282,4819,126.375,56.875,0.3793,0.0578,0.0383
11,3600001,3800000,3697229,13404,5493,168.75,112,0.2021,0.0448,0.0281
11,3800001,4000000,3901807,13845,5812,175.125,124.125,0.1704,0.0367,0.0231
11,4000001,4200000,4099373,13448,5651,140.375,117.625,0.0882,0.0177,0.0114
11,4200001,4400000,4299497,12603,5130,117.375,92.375,0.1192,0.022,0.0137
11,4400001,4600000,4498387,12619,5354,171.25,91,0.306,0.0611,0.0391
11,4600001,4800000,4701891,11232,4435,93.25,33.5,0.4714,0.0549,0.0353
11,4800001,5000000,4903887,12516,5048,157.75,78.5,0.3354,0.061,0.0393
11,5000001,5200000,5105154,14302,5762,161.375,115.125,0.1673,0.0317,0.0207
11,5200001,5400000,5298558,14727,5840,140.75,75.75,0.3002,0.0431,0.029
11,5400001,5600000,5512291,11307,4437,110.75,56.25,0.3263,0.0425,0.0284
11,5600001,5800000,5696294,13244,5501,156.625,65.125,0.4126,0.0651,0.0421
11,5800001,6000000,5900468,13696,5381,119.125,131.125,-0.048,-0.0073,-0.0046
11,6000001,6200000,6096087,13200,5329,78.75,32.75,0.4126,0.0341,0.0228
11,6200001,6400000,6300642,13514,5472,98.875,41.125,0.4125,0.0452,0.0299
11,6400001,6600000,6498740,12309,4947,76.75,33.5,0.3923,0.037,0.0248
11,6600001,6800000,6701282,11284,4403,134.75,70.75,0.3114,0.0582,0.0378
11,6800001,7000000,6900431,12124,4720,130,81.25,0.2308,0.0446,0.0282
11,7000001,7200000,7095121,11516,4699,111.125,98.625,0.0596,0.0114,0.0068
11,7200001,7400000,7300369,11185,4301,108.75,89.25,0.0985,0.0188,0.0115
11,7400001,7600000,7502585,13229,4916,168.125,112.375,0.1988,0.0452,0.0289
11,7600001,7800000,7697577,14192,5281,175.625,123.875,0.1728,0.0385,0.0245
11,7800001,8000000,7904262,15026,5755,196.75,141.5,0.1633,0.0379,0.0245
11,8000001,8200000,8102417,17045,6649,227,210,0.0389,0.0103,0.0065
11,8200001,8400000,8296305,14278,5470,171.75,149,0.0709,0.0171,0.0106
11,8400001,8600000,8500641,15028,5706,203,135,0.2012,0.049,0.0327
11,8600001,8800000,8700098,13130,4822,147.125,127.875,0.07,0.0161,0.0104
11,8800001,9000000,8895593,13592,5247,157.375,144.625,0.0422,0.0099,0.0063
11,9000001,9200000,9101525,15861,5896,189.875,141.625,0.1456,0.0309,0.0209
11,9200001,9400000,9300041,16494,6073,198.125,187.875,0.0266,0.0066,0.0043
11,9400001,9600000,9496579,15035,5330,175.75,179,-0.0092,-0.0024,-0.0015
11,9600001,9800000,9701681,16683,6323,216.75,188.75,0.0691,0.018,0.0119
11,9800001,10000000,9897631,17252,6319,228,177.5,0.1245,0.0297,0.0201
11,10000001,10200000,10100606,15865,6068,250.25,209,0.0898,0.0255,0.0167
11,10200001,10400000,10301045,15263,5927,142.25,129.75,0.046,0.0098,0.006
11,10400001,10600000,10497492,17448,6337,222.75,177.25,0.1138,0.0286,0.0189
11,10600001,10800000,10697611,15268,5292,174.25,170.5,0.0109,0.0029,0.0019
11,10800001,11000000,10895104,15143,5365,198.75,130.75,0.2064,0.0501,0.0339
11,11000001,11200000,11098051,14926,5296,185,130,0.1746,0.0392,0.0266
11,11200001,11400000,11301854,14294,5132,169.75,152.75,0.0527,0.0132,0.0085
11,11400001,11600000,11503083,15121,5433,162.625,122.375,0.1412,0.0287,0.0197
11,11600001,11800000,11701513,17814,6677,260.5,206.5,0.1156,0.0308,0.0206
11,11800001,12000000,11898128,15703,5805,199.75,171,0.0775,0.0187,0.0124
11,12000001,12200000,12102152,18065,6548,238.625,181.875,0.135,0.0311,0.0215
11,12200001,12400000,12298989,19687,7338,286.25,266.5,0.0357,0.0089,0.0057
11,12400001,12600000,12497490,20051,7371,310.625,214.625,0.1828,0.0483,0.0312
11,12600001,12800000,12697304,16961,6489,261.625,203.625,0.1247,0.0334,0.0222
11,12800001,13000000,12898126,13165,5432,152,136.75,0.0528,0.0101,0.0065
11,13000001,13200000,13097455,11284,4526,149.625,109.375,0.1554,0.0282,0.0183
11,13200001,13400000,13304688,12752,4853,116.375,85.375,0.1537,0.0259,0.017
11,13400001,13600000,13500646,15296,6309,212.375,200.375,0.0291,0.0081,0.005
11,13600001,13800000,13699349,15026,6326,210,143.25,0.189,0.0463,0.0289
11,13800001,14000000,13896460,13661,5517,161,133.25,0.0943,0.0217,0.0136
11,14000001,14200000,14104243,11733,5066,135,90,0.2,0.0369,0.0235
11,14200001,14400000,14303962,13022,5241,154.375,85.625,0.2865,0.0518,0.034
11,14400001,14600000,14497854,14517,6023,202.25,173,0.0779,0.0202,0.0126
11,14600001,14800000,14701192,15864,6328,215.125,170.625,0.1154,0.0278,0.0176
11,14800001,15000000,14896826,14765,6310,203.25,146.75,0.1614,0.0345,0.0219
11,15000001,15200000,15099823,14917,6063,201.375,193.375,0.0203,0.0053,0.0033
11,15200001,15400000,15300079,13278,5088,135.5,93,0.186,0.0363,0.0227
11,15400001,15600000,15494699,13092,5371,145.25,93.5,0.2168,0.0425,0.0271
11,15600001,15800000,15701125,11134,4453,71.5,70,0.0106,0.0016,0.001
11,15800001,16000000,15902878,11938,5018,118.25,80.5,0.1899,0.0342,0.0222
11,16000001,16200000,16098196,13234,5363,153.125,137.625,0.0533,0.0127,0.0079
11,16200001,16400000,16302176,12572,5258,125.5,105.5,0.0866,0.0171,0.0107
11,16400001,16600000,16497961,13343,5509,166.875,99.375,0.2535,0.0508,0.032
11,16600001,16800000,16705706,12382,5063,121.875,82.375,0.1934,0.0319,0.0206
11,16800001,17000000,16902884,14335,5793,168.25,123.75,0.1524,0.0324,0.02
11,17000001,17200000,17100043,13477,5520,137.75,106.75,0.1268,0.0243,0.0152
11,17200001,17400000,17296974,11692,4834,82.75,60,0.1594,0.02,0.0127
11,17400001,17600000,17500898,13004,5079,132.375,66.875,0.3287,0.0512,0.0324
11,17600001,17800000,17694754,13765,5480,145,80.5,0.286,0.0457,0.0299
11,17800001,18000000,17900535,11547,4813,120.75,77.75,0.2166,0.0361,0.0235
11,18000001,18200000,18101192,13155,4975,107.25,97.75,0.0463,0.0074,0.0048
11,18200001,18400000,18300228,13021,5195,137,201.25,-0.1899,-0.0465,-0.0288
11,18400001,18600000,18500035,13178,5383,150.875,183.875,-0.0986,-0.0235,-0.0145
11,18600001,18800000,18695501,12138,4692,131.25,100.25,0.1339,0.0237,0.0155
11,18800001,19000000,18903978,12573,4775,132.75,99,0.1456,0.0257,0.0165
