scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
13,16600001,16700000,16648839,8654,3052,97.5,80.25,0.097,0.0222,0.015
13,16700001,16800000,16750662,8084,2763,98.625,80.625,0.1004,0.0239,0.0163
13,16800001,16900000,16850046,9087,3030,122.5,73.25,0.2516,0.0602,0.0422
13,16900001,17000000,16947743,8538,2853,84.75,74.75,0.0627,0.0127,0.0087
13,17000001,17100000,17053334,8802,3113,99.75,76.25,0.1335,0.031,0.0208
13,17100001,17200000,17151262,7558,2392,97.375,59.625,0.2404,0.0556,0.0404
13,17200001,17300000,17251777,9934,3414,117.375,76.375,0.2116,0.0411,0.0286
13,17300001,17400000,17346123,7685,2879,112,81,0.1606,0.0386,0.0256
13,17400001,17500000,17453371,7554,2805,75.375,84.125,-0.0549,-0.0129,-0.0077
13,17500001,17600000,17550719,8248,3131,93,111.75,-0.0916,-0.0217,-0.0134
13,17600001,17700000,17649455,9570,3414,124.625,116.125,0.0353,0.0092,0.0057
13,17700001,17800000,17752288,8734,3227,121,105,0.0708,0.0174,0.0114
13,17800001,17900000,17847474,8167,2739,104.75,93.75,0.0554,0.0136,0.0087
13,17900001,18000000,17949866,7783,2848,100.5,88,0.0663,0.0153,0.0094
13,18000001,18100000,18049035,6585,2576,126.25,98,0.126,0.0321,0.0201
13,18100001,18200000,18132207,4172,1565,56,45.25,0.1062,0.0222,0.0143
14,1,100000,52869,6771,2338,72.5,68.5,0.0284,0.0092,0.0057
14,100001,200000,151307,6262,1914,75.375,59.375,0.1187,0.0306,0.0205
14,200001,300000,251547,6920,2561,62.5,69.5,-0.053,-0.0093,-0.0058
14,300001,400000,353241,6299,1704,90.625,74.875,0.0952,0.0319,0.0221
14,400001,500000,455879,5314,2082,51.75,26.25,0.3269,0.0414,0.0284
14,500001,600000,545975,6547,2573,67,39.25,0.2612,0.0393,0.025
14,600001,700000,649201,5656,2282,68,48.25,0.1699,0.0288,0.0191
14,700001,800000,748807,5111,2096,47.5,42.75,0.0526,0.0085,0.0052
14,800001,900000,851854,5211,2163,42,22,0.3125,0.0309,0.0196
14,900001,1000000,951231,5110,2076,50,17.5,0.4815,0.0503,0.0328
14,1000001,1100000,1047407,4641,1819,47.125,16.375,0.4843,0.0574,0.0383
14,1100001,1200000,1149204,5184,2040,53.25,14.25,0.5778,0.0638,0.0432
14,1200001,1300000,1254281,5326,2172,43,20.5,0.3543,0.0331,0.0228
14,1300001,1400000,1351269,5993,2278,46.375,43.125,0.0363,0.0042,0.0029
14,1400001,1500000,1448595,6215,2345,57,43.25,0.1372,0.0251,0.0172
14,1500001,1600000,1547869,7163,2497,92.75,32,0.487,0.1025,0.0681
14,1600001,1700000,1650812,6352,2330,64.25,18.5,0.5529,0.0645,0.0433
14,1700001,1800000,1749159,6319,2407,71,59.25,0.0902,0.0166,0.0106
14,1800001,1900000,1851259,6183,2326,55.5,39.75,0.1654,0.0224,0.0154
14,1900001,2000000,1949619,6713,2606,90.5,48.5,0.3022,0.0521,0.0347
14,2000001,2100000,2050418,6487,2465,76.5,50.25,0.2071,0.0361,0.0239
14,2100001,2200000,2152416,6939,2681,69.875,67.375,0.0182,0.0038,0.0023
14,2200001,2300000,2248827,7657,2951,90.5,64.5,0.1677,0.0347,0.0222
14,2300001,2400000,2348778,7947,3210,116.375,91.875,0.1176,0.0302,0.0191
14,2400001,2500000,2446713,7897,3104,98.375,65.875,0.1979,0.0481,0.0285
14,2500001,2600000,2550766,7515,3143,77.625,51.125,0.2058,0.0397,0.0254
14,2600001,2700000,2650402,7221,2716,89.75,62,0.1829,0.0405,0.0248
14,2700001,2800000,2749689,7568,3035,88.625,97.625,-0.0483,-0.0141,-0.0084
14,2800001,2900000,2848872,7497,2924,87.5,88.5,-0.0057,-0.0015,-0.0009
14,2900001,3000000,2952931,8035,3145,103.875,64.625,0.2329,0.0555,0.0353
14,3000001,3100000,3051443,8765,3751,130,98.5,0.1379,0.0341,0.0222
14,3100001,3200000,3147125,8929,3508,131.125,93.125,0.1695,0.0451,0.0282
14,3200001,3300000,3249818,6799,2807,82.875,48.875,0.2581,0.054,0.034
14,3300001,3400000,3352064,6989,2713,71,65.75,0.0384,0.0091,0.0054
14,3400001,3500000,3451887,7228,2791,77,52.25,0.1915,0.0349,0.0229
14,3500001,3600000,3550930,8274,3341,101.125,84.125,0.0918,0.0209,0.0134
14,3600001,3700000,3650763,9001,3549,122.125,106.875,0.0666,0.0174,0.0111
14,3700001,3800000,3748336,8772,3670,126.875,85.875,0.1927,0.0475,0.0296
14,3800001,3900000,3849242,8332,3268,124,63.75,0.3209,0.0827,0.0524
14,3900001,4000000,3952893,8042,3303,136.125,87.875,0.2154,0.0598,0.0372
14,4000001,4100000,4045453,7250,3029,90.875,53.625,0.2578,0.0604,0.0368
14,4100001,4200000,4149860,7192,3077,80.75,52,0.2166,0.0472,0.0288
14,4200001,4300000,4250284,7960,3615,72.25,50.25,0.1796,0.0299,0.0198
14,4300001,4400000,4347497,7289,3345,55.25,34.25,0.2346,0.0304,0.0196
14,4400001,4500000,4450884,6845,3104,84.75,57.25,0.1937,0.0419,0.0262
14,4500001,4600000,4549826,7857,3415,92.25,71.75,0.125,0.0271,0.0171
14,4600001,4700000,4651629,7695,3333,122.625,75.375,0.2386,0.0618,0.0397
14,4700001,4800000,4747333,8284,3563,93,69,0.1481,0.032,0.0207
14,4800001,4900000,4850483,9508,3805,102,65,0.2216,0.0424,0.0274
14,4900001,5000000,4951670,8492,3559,101.625,90.125,0.06,0.0136,0.0088
14,5000001,5100000,5049239,8422,3649,120.25,69.75,0.2658,0.0664,0.0427
14,5100001,5200000,5151028,8266,3294,88.875,80.375,0.0502,0.011,0.0071
14,5200001,5300000,5250239,8201,3479,104,64,0.2381,0.0557,0.0349
14,5300001,5400000,5348433,7361,3050,74,65.5,0.0609,0.0128,0.0083
14,5400001,5500000,5449955,8192,3484,104.75,80.75,0.1294,0.0302,0.0192
14,5500001,5600000,5549505,8590,3538,77.25,87,-0.0594,-0.0118,-0.0076
14,5600001,5700000,5648317,7115,2895,85.25,53.75,0.2266,0.0481,0.0306
14,5700001,5800000,5753515,7484,3151,105,65.5,0.2317,0.0548,0.0344
14,5800001,5900000,5850439,7954,3370,107.625,88.875,0.0954,0.0229,0.0146
14,5900001,6000000,5949968,8109,3148,66.5,62.75,0.029,0.0059,0.0036
14,6000001,6100000,6050454,7363,3036,84.625,60.125,0.1693,0.0371,0.0232
14,6100001,6200000,6151042,6938,2737,82.125,55.875,0.1902,0.0448,0.027
14,6200001,6300000,6250346,7124,2871,87.25,61.25,0.1751,0.0399,0.0249
14,6300001,6400000,6353006,6493,2792,68.75,64.5,0.0319,0.007,0.0043
14,6400001,6500000,6448617,7127,3040,78.5,78.75,-0.0016,-0.0004,-0.0002
14,6500001,6600000,6551362,6727,2825,68.25,45.75,0.1974,0.0366,0.0239
14,6600001,6700000,6649795,7561,3121,81.75,67.25,0.0973,0.0237,0.0147
14,6700001,6800000,6749542,7214,3048,95.125,64.625,0.1909,0.044,0.028
14,6800001,6900000,6846366,6963,3024,80,90.75,-0.063,-0.0157,-0.0098
14,6900001,7000000,6948942,5690,2416,65.25,39.75,0.2429,0.0468,0.0299
14,7000001,7100000,7053362,6332,2696,63.875,46.625,0.1561,0.028,0.0175
14,7100001,7200000,7149153,5675,2287,46.5,29.75,0.2197,0.0352,0.0219
14,7200001,7300000,7250090,6429,2731,76.125,46.125,0.2454,0.0424,0.027
14,7300001,7400000,7351009,5784,2414,68.25,43,0.227,0.0433,0.0266
14,7400001,7500000,7451198,5675,2184,52.75,31.5,0.2522,0.0347,0.0232
14,7500001,7600000,7550647,5404,2269,76.75,41,0.3036,0.0586,0.0378
14,7600001,7700000,7652020,6516,2595,63.375,66.875,-0.0269,-0.0057,-0.0035
14,7700001,7800000,7749254,6826,2829,130,55.25,0.4035,0.1024,0.0641
14,7800001,7900000,7850231,7106,2879,95.375,77.375,0.1042,0.026,0.0158
14,7900001,8000000,7951338,6223,2407,75.5,45.5,0.2479,0.0498,0.0327
14,8000001,8100000,8047234,6185,2589,71.375,85.875,-0.0922,-0.0232,-0.0146
14,8100001,8200000,8151874,6110,2462,69,55.25,0.1107,0.0232,0.0147
14,8200001,8300000,8252205,5697,2322,78.75,60.25,0.1331,0.0345,0.0223
14,8300001,8400000,8352031,6535,2568,109.875,52.125,0.3565,0.0935,0.058
14,8400001,8500000,8446067,5839,2298,81.5,77.25,0.0268,0.0076,0.0048
14,8500001,8600000,8548389,6166,2257,74.5,50.5,0.192,0.0429,0.0272
14,8600001,8700000,8651826,6971,2615,81.875,47.375,0.2669,0.0565,0.0354
14,8700001,8800000,8746585,7250,2809,54.625,54.125,0.0046,0.0011,0.0007
14,8800001,8900000,8850662,7137,2745,60.875,37.875,0.2329,0.0468,0.0281
14,8900001,9000000,8951994,6761,2617,90.375,75.125,0.0921,0.025,0.0152
14,9000001,9100000,9052512,7188,2563,124.375,47.375,0.4483,0.108,0.0756
14,9100001,9200000,9148320,6410,2490,56.25,47.75,0.0817,0.0127,0.0085
14,9200001,9300000,9250021,6531,2516,73.625,48.125,0.2094,0.0417,0.0276
14,9300001,9400000,9353021,7494,2818,88.625,72.125,0.1026,0.0208,0.0139
14,9400001,9500000,9447563,6914,2751,109,58.5,0.3015,0.0628,0.0414
14,9500001,9600000,9551052,5881,2263,54.75,44.25,0.1061,0.0195,0.0123
14,9600001,9700000,9649600,7237,2863,90.625,81.375,0.0538,0.0127,0.008
14,9700001,9800000,9749965,6124,2181,56.75,62,-0.0442,-0.0103,-0.0063
14,9800001,9900000,9850369,6477,2414,80.25,48.5,0.2466,0.0565,0.0361
14,9900001,10000000,9950576,7146,2692,75.25,76.5,-0.0082,-0.002,-0.0012
14,10000001,10100000,10050557,6827,2461,85.75,66.25,0.1283,0.0331,0.0214
14,10100001,10200000,10148057,6104,2261,60.5,52.5,0.0708,0.0148,0.0091
14,10200001,10300000,10252187,7005,2743,74.25,65.5,0.0626,0.0142,0.0084
14,10300001,10400000,10351469,7050,2507,54.625,63.375,-0.0742,-0.0157,-0.0099
14,10400001,10500000,10448466,7354,2774,113.5,100.75,0.0595,0.018,0.0116
14,10500001,10600000,10550106,7018,2794,73.25,50.75,0.1815,0.0397,0.0248
14,10600001,10700000,10649256,7105,2754,78.5,52.75,0.1962,0.0362,0.0231
14,10700001,10800000,10747444,7196,2552,89,81.25,0.0455,0.0124,0.0077
14,10800001,10900000,10850774,8242,3273,87.625,88.625,-0.0057,-0.0014,-0.0008
14,10900001,11000000,10947285,7970,3181,100.25,79.25,0.117,0.0276,0.0169
14,11000001,11100000,11052793,6795,2758,85.125,77.125,0.0493,0.0117,0.0074
14,11100001,11200000,11150404,8008,2995,102.625,85.375,0.0918,0.0224,0.0146
14,11200001,11300000,11249257,8123,3067,101.625,103.875,-0.0109,-0.0029,-0.0019
14,11300001,11400000,11351976,7059,2645,86.5,56.75,0.2077,0.0491,0.03
14,11400001,11500000,11451251,7343,2725,89,70.75,0.1142,0.0292,0.0174
14,11500001,11600000,11551620,7294,2648,79.125,58.625,0.1488,0.0348,0.0213
14,11600001,11700000,11650131,6848,2573,92.5,81.75,0.0617,0.0175,0.0109
14,11700001,11800000,11750148,6614,2553,54.5,48.5,0.0583,0.0113,0.008
14,11800001,11900000,11850319,6688,2621,66.75,56.5,0.0832,0.0181,0.0112
14,11900001,12000000,11947415,6664,2397,93.75,72.5,0.1278,0.0336,0.0214
14,12000001,12100000,12050732,7174,2640,99.125,69.875,0.1731,0.0375,0.0251
14,12100001,12200000,12147636,6844,2617,94.25,89,0.0286,0.0082,0.0051
14,12200001,12300000,12244918,6751,2579,90.5,94.75,-0.0229,-0.0062,-0.0039
14,12300001,12400000,12349414,7505,2774,101.375,94.375,0.0358,0.0097,0.0064
14,12400001,12500000,12445629,6855,2572,83.125,68.875,0.0938,0.0225,0.0136
14,12500001,12600000,12553175,7765,2836,102.375,91.125,0.0581,0.0133,0.009
14,12600001,12700000,12651003,6684,2382,84.375,77.125,0.0449,0.011,0.007
14,12700001,12800000,12753992,6854,2460,70.25,42.75,0.2434,0.0506,0.0298
14,12800001,12900000,12849047,7223,2891,101.25,79.75,0.1188,0.029,0.0182
14,12900001,13000000,12948688,7255,2701,103.875,65.875,0.2239,0.0528,0.0351
14,13000001,13100000,13048521,5999,2392,86.625,44.625,0.32,0.0711,0.0448
14,13100001,13200000,13151380,6935,2847,78.75,52.75,0.1977,0.0404,0.0267
14,13200001,13300000,13252986,6863,2483,60.25,40.25,0.199,0.0433,0.0267
14,13300001,13400000,13352120,7195,2654,63.25,54.75,0.072,0.0147,0.0103
14,13400001,13500000,13451022,6589,2426,57.875,38.625,0.1995,0.0388,0.0247
14,13500001,13600000,13549115,7726,2882,81.625,77.875,0.0235,0.0058,0.0036
14,13600001,13700000,13652427,8282,3079,113.25,80,0.1721,0.0404,0.0271
14,13700001,13800000,13745740,8240,3143,90.125,100.375,-0.0538,-0.0132,-0.0083
14,13800001,13900000,13847971,6810,2661,82.5,85,-0.0149,-0.0039,-0.0025
14,13900001,14000000,13953785,8170,2945,121.625,81.375,0.1983,0.0522,0.0348
14,14000001,14100000,14050823,8366,3077,112.625,90.125,0.111,0.0293,0.019
14,14100001,14200000,14149926,9055,3283,114.875,106.625,0.0372,0.0107,0.0067
14,14200001,14300000,14249453,8881,3300,108.75,88.25,0.1041,0.0261,0.0164
14,14300001,14400000,14351476,8958,3438,97.375,120.125,-0.1046,-0.027,-0.0173
14,14400001,14500000,14447431,9612,3579,131.375,82.375,0.2292,0.053,0.0339
14,14500001,14600000,14547847,8388,2942,88.875,79.125,0.058,0.0133,0.0085
14,14600001,14700000,14646518,8222,2979,107.875,91.375,0.0828,0.0223,0.0143
14,14700001,14800000,14750223,8093,3077,114.375,87.125,0.1352,0.0347,0.0224
14,14800001,14900000,14849812,6854,2383,69.375,74.625,-0.0365,-0.0091,-0.0058
14,14900001,15000000,14951190,8283,2928,115.75,83.25,0.1633,0.0435,0.0292
14,15000001,15100000,15046246,7996,2850,108,96.5,0.0562,0.0151,0.0098
14,15100001,15200000,15148923,6829,2393,68.875,59.625,0.072,0.0154,0.0098
14,15200001,15300000,15251033,7071,2494,82.125,68.625,0.0896,0.0222,0.0143
14,15300001,15400000,15350095,6309,2346,79.5,55.25,0.18,0.0409,0.0266
14,15400001,15500000,15448812,8114,2885,94.5,72.75,0.13,0.0287,0.0196
14,15500001,15600000,15554252,8530,3156,92.625,83.125,0.0541,0.0125,0.0081
14,15600001,15700000,15650669,8750,3227,109,92,0.0846,0.0221,0.0142
14,15700001,15800000,15751693,9945,3624,123,117.25,0.0239,0.006,0.0041
14,15800001,15900000,15849921,9370,3292,102.125,101.375,0.0037,0.0008,0.0006
14,15900001,16000000,15948406,8896,3190,85.5,94.75,-0.0513,-0.0116,-0.0076
14,16000001,16100000,16050918,7156,2529,80.625,74.625,0.0386,0.0089,0.006
14,16100001,16200000,16147444,7915,3081,135.875,101.625,0.1442,0.0398,0.0269
14,16200001,16300000,16248753,7994,3195,134.625,103.125,0.1325,0.039,0.0251
14,16300001,16400000,16348733,8004,2737,108.25,82.5,0.135,0.034,0.0228
14,16400001,16500000,16447319,8307,2853,112.5,85.5,0.1364,0.0374,0.0247
14,16500001,16600000,16545984,7824,2812,84.625,71.625,0.0832,0.0175,0.0114
14,16600001,16700000,16649431,9435,3356,151,83.75,0.2865,0.0732,0.0501
14,16700001,16800000,16747411,7515,2750,108,70.75,0.2084,0.0502,0.0333
14,16800001,16900000,16847500,7540,2656,84.75,80.5,0.0257,0.0062,0.0039
14,16900001,17000000,16949782,8453,3150,134.375,100.625,0.1436,0.036,0.0232
14,17000001,17100000,17049282,8392,3332,162.5,85.5,0.3105,0.0775,0.0502
14,17100001,17200000,17148833,8361,3136,113.875,88.375,0.1261,0.0281,0.0184
14,17200001,17300000,17246661,7823,2845,95.125,49.125,0.3189,0.0592,0.0396
14,17300001,17400000,17352349,9049,3255,135.75,70.25,0.318,0.0802,0.0504
14,17400001,17500000,17449545,7546,2784,109.25,80.75,0.15,0.0329,0.0206
14,17500001,17600000,17548349,6267,2464,84.875,58.125,0.1871,0.0311,0.0204
14,17600001,17700000,17653300,5388,2083,65.625,47.625,0.1589,0.0261,0.0163
14,17700001,17800000,17704481,838,282,5.625,2.375,0.4062,0.0304,0.0224
15,1,100000,66927,4017,1265,29.625,23.625,0.1127,0.0189,0.0122
15,100001,200000,149178,5256,2011,44,20.25,0.3696,0.0435,0.0285
15,200001,300000,253401,5713,2274,54,24.75,0.3714,0.0452,0.0294
15,300001,400000,352042,6121,2387,64.125,25.875,0.425,0.0609,0.041
15,400001,500000,448621,5625,2224,39.75,13.75,0.486,0.0484,0.0305
15,500001,600000,550406,6732,2747,46.25,27.25,0.2585,0.0254,0.0168
15,600001,700000,651278,6670,2851,60.5,25.25,0.4111,0.0435,0.0293
15,700001,800000,750314,5643,2282,36,21.5,0.2522,0.0246,0.0158
15,800001,900000,848757,5773,2383,52,22.5,0.396,0.0456,0.0301
15,900001,1000000,948503,5939,2398,47,29.75,0.2248,0.0278,0.0182
15,1000001,1100000,1051951,7272,2890,88.625,46.625,0.3105,0.0594,0.0386
15,1100001,1200000,1151116,6634,2627,80.75,45.75,0.2767,0.0562,0.0356
15,1200001,1300000,1250169,5886,2309,42.375,33.375,0.1188,0.0171,0.0107
15,1300001,1400000,1348851,5943,2411,55.75,39.75,0.1675,0.0256,0.0167
15,1400001,1500000,1449587,5768,2252,43.125,53.875,-0.1108,-0.0183,-0.0118
15,1500001,1600000,1550002,6012,2468,56.75,58.75,-0.0173,-0.0032,-0.0021
15,1600001,1700000,1649417,6805,2950,60.25,43.5,0.1614,0.0257,0.0163
15,1700001,1800000,1747489,5316,2028,41.375,18.375,0.3849,0.0446,0.0285
15,1800001,1900000,1852498,5955,2360,48,21,0.3913,0.0433,0.0295
15,1900001,2000000,1948566,5826,2482,66.125,37.125,0.2809,0.0471,0.0311
15,2000001,2100000,2050622,5813,2251,49,43.75,0.0566,0.0094,0.0059
15,2100001,2200000,2150655,6738,2682,83.5,34.25,0.4183,0.072,0.0455
15,2200001,2300000,2251283,7015,2736,81.625,36.625,0.3805,0.0662,0.0431
15,2300001,2400000,2348698,6846,2683,73.5,39.25,0.3038,0.055,0.0354
15,2400001,2500000,2452057,5807,2254,47.5,28.75,0.2459,0.0324,0.0209
15,2500001,2600000,2553341,4121,1752,33.75,23.25,0.1842,0.0231,0.0156
15,2600001,2700000,2649525,5439,2254,30.625,18.875,0.2374,0.0192,0.0124
15,2700001,2800000,2748968,5234,1917,58,31.25,0.2997,0.0511,0.0347
15,2800001,2900000,2849138,6674,2802,67.25,66,0.0094,0.0017,0.0011
15,2900001,3000000,2948334,5862,2457,64.75,38.5,0.2542,0.0429,0.0274
15,3000001,3100000,3054151,6890,2847,82,50.5,0.2377,0.0453,0.0281
15,3100001,3200000,3152734,8940,3758,132.75,110,0.0937,0.0238,0.0155
15,3200001,3300000,3247690,6590,2590,102.75,45.75,0.3838,0.0804,0.0542
15,3300001,3400000,3349854,7282,2893,121.625,74.375,0.2411,0.0611,0.0408
15,3400001,3500000,3449834,7095,2932,127.625,88.625,0.1803,0.0499,0.0329
15,3500001,3600000,3547324,6292,2583,94.875,78.875,0.0921,0.0254,0.0162
15,3600001,3700000,3650219,7010,2887,88.375,82.875,0.0321,0.0077,0.005
15,3700001,3800000,3751015,8135,3404,115.25,101,0.0659,0.0171,0.0111
15,3800001,3900000,3850986,8165,3456,115.375,108.375,0.0313,0.008,0.0051
15,3900001,4000000,3948655,8018,3145,96.875,110.875,-0.0674,-0.0182,-0.0113
15,4000001,4100000,4047567,7384,2830,73.75,60.5,0.0987,0.0213,0.0139
15,4100001,4200000,4148915,8123,3257,97,55,0.2763,0.0608,0.0384
15,4200001,4300000,4249710,8133,3202,105.125,66.875,0.2224,0.0493,0.0325
15,4300001,4400000,4352407,8425,3384,113.25,94.5,0.0903,0.022,0.0146
15,4400001,4500000,4449746,8437,3358,102,69.25,0.1912,0.0424,0.0272
15,4500001,4600000,4548817,8168,3174,87.75,65.25,0.1471,0.0335,0.0211
15,4600001,4700000,4651546,7046,2843,75.25,60,0.1128,0.0237,0.0152
15,4700001,4800000,4747207,6659,2649,67.25,39,0.2659,0.0489,0.0314
15,4800001,4900000,4849650,6587,2531,63.75,56.75,0.0581,0.012,0.0073
15,4900001,5000000,4949360,7608,2876,70.75,64.75,0.0443,0.0093,0.0057
15,5000001,5100000,5050598,8435,3342,89.25,106.5,-0.0881,-0.0221,-0.0132
15,5100001,5200000,5149174,7054,2807,94.25,68.5,0.1582,0.0441,0.0258
15,5200001,5300000,5250475,7634,3025,70.625,71.375,-0.0053,-0.001,-0.0007
15,5300001,5400000,5346143,7434,2995,101.875,83.125,0.1014,0.0282,0.0172
15,5400001,5500000,5451735,7586,2870,82.875,103.875,-0.1124,-0.0313,-0.0195
15,5500001,5600000,5551558,7763,2996,90.5,87.75,0.0154,0.0039,0.0025
15,5600001,5700000,5649305,7466,2886,95.75,58.5,0.2415,0.0522,0.0342
15,5700001,5800000,5750783,7758,2991,107.625,101.625,0.0287,0.0089,0.0055
15,5800001,5900000,5847599,6807,2739,106,54.25,0.3229,0.0783,0.0507
15,5900001,6000000,5952091,6470,2847,73,37.25,0.3243,0.053,0.0344
15,6000001,6100000,6048506,6866,2827,91.25,63.75,0.1774,0.0445,0.0277
15,6100001,6200000,6148950,5737,2299,38.75,35.75,0.0403,0.0053,0.0034
15,6200001,6300000,6250065,6430,2545,81,34.25,0.4056,0.0686,0.0451
15,6300001,6400000,6352425,7186,2912,108.625,71.875,0.2036,0.05,0.0326
15,6400001,6500000,6450343,7348,2895,104.25,54,0.3175,0.08,0.0507
15,6500001,6600000,6551579,7579,2881,78.875,60.625,0.1308,0.0291,0.0185
15,6600001,6700000,6647712,7710,2963,86.875,56.375,0.2129,0.0418,0.0264
15,6700001,6800000,6751312,7684,3112,111,67.75,0.242,0.0578,0.037
15,6800001,6900000,6849798,7026,2838,81.25,64.5,0.1149,0.028,0.0171
15,6900001,7000000,6947893,7191,2951,64.75,48.25,0.146,0.027,0.0174
15,7000001,7100000,7048118,7072,2808,81.5,84.75,-0.0195,-0.0051,-0.0032
15,7100001,7200000,7150726,7027,2858,103.875,73.125,0.1737,0.0479,0.0303
15,7200001,7300000,7249868,6470,2601,87.375,59.625,0.1888,0.0489,0.0304
15,7300001,7400000,7346593,5392,2155,62.75,49.75,0.1156,0.0274,0.0175
15,7400001,7500000,7450326,7057,2891,92.5,38.5,0.4122,0.0791,0.0514
15,7500001,7600000,7550129,7195,2976,88.875,65.375,0.1524,0.0331,0.0217
15,7600001,7700000,7647361,6467,2605,51.25,45,0.0649,0.011,0.0067
15,7700001,7800000,7747504,6321,2386,51.25,17,0.5018,0.0575,0.0393
15,7800001,7900000,7848773,6223,2448,54.625,25.375,0.3656,0.053,0.0335
15,7900001,8000000,7951969,7260,2902,90.125,60.625,0.1957,0.0423,0.0277
15,8000001,8100000,8044806,7156,2929,62.5,63.75,-0.0099,-0.0019,-0.0012
15,8100001,8200000,8149577,6642,2648,68.5,18.5,0.5747,0.0783,0.0504
15,8200001,8300000,8249270,6280,2680,52.25,30.75,0.259,0.0363,0.0228
15,8300001,8400000,8349037,7901,3150,61.25,40.25,0.2069,0.0283,0.018
15,8400001,8500000,8449503,6684,2830,92.625,58.625,0.2248,0.0408,0.0269
15,8500001,8600000,8548303,6479,2737,61.75,30,0.346,0.0483,0.0306
15,8600001,8700000,8648540,6249,2376,40,25.25,0.2261,0.023,0.015
15,8700001,8800000,8750620,6605,2669,63.5,31.5,0.3368,0.0479,0.0318
15,8800001,8900000,8849142,6372,2520,56.5,23,0.4214,0.0476,0.0328
15,8900001,9000000,8946879,5512,2228,57.25,49,0.0776,0.017,0.01
15,9000001,9100000,9049396,6616,2739,80.75,38.75,0.3515,0.0693,0.0422
15,9100001,9200000,9150350,5799,2385,62.5,30.25,0.3477,0.0644,0.0421
15,9200001,9300000,9249728,6495,2583,50,61.75,-0.1051,-0.02,-0.013
15,9300001,9400000,9354198,6306,2560,66,37.25,0.2785,0.0511,0.0326
15,9400001,9500000,9447858,6590,2538,63.125,51.125,0.105,0.0182,0.012
15,9500001,9600000,9549390,6973,2724,71.125,54.125,0.1357,0.0264,0.0173
15,9600001,9700000,9650284,6811,2731,69.875,48.375,0.1818,0.0346,0.0227
15,9700001,9800000,9751566,5682,2172,49,36.25,0.1496,0.0264,0.0158
15,9800001,9900000,9848658,6203,2430,51,56.75,-0.0534,-0.0094,-0.006
15,9900001,10000000,9948549,5741,2279,69.875,31.375,0.3802,0.0684,0.0432
15,10000001,10100000,10050387,6527,2543,69.5,53.25,0.1324,0.0304,0.0187
15,10100001,10200000,10148827,7222,2943,72.375,68.375,0.0284,0.006,0.0039
15,10200001,10300000,10249832,6265,2503,43,29,0.1944,0.0285,0.0182
15,10300001,10400000,10351940,6517,2646,59.25,47.25,0.1127,0.0224,0.014
15,10400001,10500000,10450156,7847,3027,90.625,53.625,0.2565,0.047,0.0316
15,10500001,10600000,10552356,7920,3037,90.625,92.125,-0.0082,-0.0022,-0.0013
15,10600001,10700000,10644780,7371,2682,83.5,86.5,-0.0176,-0.0046,-0.0029
15,10700001,10800000,10750493,6742,2518,84.125,64.125,0.1349,0.0361,0.022
15,10800001,10900000,10836355,4636,1716,57,46.5,0.1014,0.0253,0.0161
15,10900001,11000000,10954365,1716,682,14.75,8.75,0.2553,0.0354,0.0215
15,11000001,11100000,11067483,3279,1248,37,21.75,0.2596,0.045,0.0291
15,11100001,11200000,11147997,6365,2252,63.625,47.375,0.1464,0.0298,0.0195
15,11200001,11300000,11250855,6376,2399,61,40,0.2079,0.0395,0.0234
15,11300001,11400000,11354298,7620,2860,115.25,73.5,0.2212,0.0538,0.0348
15,11400001,11500000,11447787,7686,2843,95.875,73.625,0.1313,0.031,0.0185
15,11500001,11600000,11549636,6488,2377,58,57.75,0.0022,0.0004,0.0003
15,11600001,11700000,11651906,6264,2246,65.5,45.75,0.1775,0.0373,0.0246
15,11700001,11800000,11750996,6831,2563,89.625,70.625,0.1186,0.0312,0.0197
15,11800001,11900000,11848783,7100,2643,99.125,88.875,0.0545,0.0144,0.0094
15,11900001,12000000,11947747,6802,2554,99.625,65.125,0.2094,0.0488,0.0314
15,12000001,12100000,12053850,7555,2721,85,81.25,0.0226,0.006,0.0036
15,12100001,12200000,12148517,7299,2903,73.75,74.25,-0.0034,-0.0007,-0.0004
15,12200001,12300000,12249423,8078,3086,111.875,81.625,0.1563,0.0392,0.0236
15,12300001,12400000,12350346,7405,2946,104.875,68.625,0.2089,0.0496,0.0311
15,12400001,12500000,12450475,8193,3132,107.75,104.5,0.0153,0.0041,0.0027
15,12500001,12600000,12548607,7617,2818,81.625,88.125,-0.0383,-0.009,-0.0057
15,12600001,12700000,12650751,7483,2823,107.25,70.5,0.2068,0.0508,0.0329
15,12700001,12800000,12748062,6731,2624,83.75,41.75,0.3347,0.0685,0.0428
15,12800001,12900000,12853688,6785,2621,82.75,54,0.2102,0.0433,0.029
15,12900001,13000000,12950147,7902,2891,80.125,73.625,0.0423,0.0086,0.0056
15,13000001,13100000,13050774,7709,2743,72.375,79.375,-0.0461,-0.0112,-0.007
15,13100001,13200000,13148810,7915,2785,86.75,68.75,0.1158,0.0292,0.0186
15,13200001,13300000,13248839,7260,2755,85.125,81.375,0.0225,0.0062,0.0037
15,13300001,13400000,13348465,7863,2886,91.25,73,0.1111,0.0233,0.0156
15,13400001,13500000,13450387,7912,2893,98.375,67.125,0.1888,0.0445,0.0302
15,13500001,13600000,13551899,6958,2380,89.75,61.75,0.1848,0.0511,0.0331
