scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
1,174600001,174800000,174700007,12900,5405,147,89.5,0.2431,0.0508,0.0313
1,174800001,175000000,174900104,12514,5072,94.75,79.5,0.0875,0.016,0.0094
1,175000001,175200000,175095523,12483,5140,108.125,95.625,0.0613,0.0114,0.0072
1,175200001,175400000,175301638,12659,5282,103.375,85.375,0.0954,0.0171,0.0103
1,175400001,175600000,175502082,12760,5287,76.25,56.25,0.1509,0.0194,0.0119
1,175600001,175800000,175696069,10982,4721,97.875,63.375,0.214,0.0331,0.0211
1,175800001,176000000,175873456,9123,3940,83,48,0.2672,0.0422,0.0258
1,176000001,176200000,176098741,11146,4767,60.75,38.5,0.2242,0.0231,0.0147
1,176200001,176400000,176305578,11983,4914,123,53.75,0.3918,0.0646,0.0395
1,176400001,176600000,176496158,12012,4874,87.625,72.625,0.0936,0.0136,0.0081
1,176600001,176800000,176701257,11532,5021,150.5,72.25,0.3513,0.0676,0.0409
1,176800001,177000000,176901103,12215,5346,106.625,84.625,0.115,0.0198,0.0118
1,177000001,177200000,177100676,12366,4959,86.125,54.875,0.2216,0.0272,0.0167
1,177200001,177400000,177304918,12231,4829,99.875,74.625,0.1447,0.0212,0.0126
1,177400001,177600000,177499868,12685,5180,184.25,166,0.0521,0.0139,0.0084
1,177600001,177800000,177699495,12402,5201,160.375,141.125,0.0638,0.0167,0.0099
1,177800001,178000000,177900142,12826,5676,161.625,113.375,0.1755,0.0381,0.0234
1,178000001,178200000,178098974,13735,5478,197.25,141,0.1663,0.0418,0.0255
1,178200001,178400000,178297974,14205,5816,170.125,129.125,0.137,0.0326,0.0206
1,178400001,178600000,178501803,13986,5638,193.125,135.875,0.174,0.0459,0.0276
1,178600001,178800000,178699618,14261,5446,167.25,114.5,0.1872,0.0436,0.0259
1,178800001,179000000,178900704,13127,5193,167.75,108,0.2167,0.0487,0.03
1,179000001,179200000,179098960,13821,5382,191.125,97.375,0.325,0.0826,0.0491
1,179200001,179400000,179301560,15210,6022,223.125,192.125,0.0747,0.0237,0.0139
1,179400001,179600000,179497647,14572,5720,219.5,149,0.1913,0.0583,0.0334
1,179600001,179800000,179697274,14727,5644,197.75,105.75,0.3031,0.0727,0.0435
1,179800001,180000000,179902970,14667,5563,197.875,157.875,0.1124,0.0302,0.0179
1,180000001,180200000,180100573,14881,5914,258.625,153.875,0.2539,0.0821,0.0482
1,180200001,180400000,180298349,13601,5403,286.75,131.25,0.372,0.1206,0.0713
1,180400001,180600000,180501046,15684,6185,287.75,184.75,0.218,0.07,0.0415
1,180600001,180800000,180704827,14148,5447,325.125,155.875,0.3519,0.1358,0.0812
1,180800001,181000000,180897120,15919,6307,310.125,152.875,0.3396,0.1094,0.0649
1,181000001,181200000,181099609,14798,5634,247.125,139.875,0.2771,0.0823,0.0478
1,181200001,181400000,181304407,14664,5585,252,173.75,0.1838,0.0606,0.0358
1,181400001,181600000,181499827,14298,5318,224.625,133.125,0.2558,0.078,0.0458
1,181600001,181800000,181701430,13868,5475,211.875,114.875,0.2969,0.0836,0.0482
1,181800001,182000000,181908984,10790,4067,102.5,79.5,0.1264,0.0233,0.0142
1,182000001,182200000,182100687,13931,5372,185.25,84.75,0.3722,0.0767,0.0458
1,182200001,182400000,182300515,14011,5488,232.5,46.75,0.6652,0.1415,0.0871
1,182400001,182600000,182498852,14301,5312,103.125,90.125,0.0673,0.0117,0.0073
1,182600001,182800000,182697981,14266,5197,155.5,87,0.2825,0.0587,0.0349
1,182800001,183000000,182895883,14791,5678,172.25,105.25,0.2414,0.0545,0.0332
1,183000001,183200000,183112092,13301,4854,213.625,182.875,0.0776,0.0209,0.0132
1,183200001,183400000,183299574,15169,5494,294.25,185.25,0.2273,0.0693,0.0422
1,183400001,183600000,183503277,17466,6499,337.375,231.125,0.1869,0.0655,0.0377
1,183600001,183800000,183697652,17517,6611,361.625,176.875,0.3431,0.1216,0.0687
1,183800001,184000000,183902133,17466,6739,378.125,193.625,0.3227,0.1233,0.0675
1,184000001,184200000,184099090,17147,6306,362.625,189.125,0.3145,0.1259,0.0695
1,184200001,184400000,184306075,15626,5952,334.5,187.25,0.2822,0.1108,0.0617
1,184400001,184600000,184502304,16509,5943,313.875,173.125,0.289,0.1136,0.0616
1,184600001,184800000,184703363,15156,5423,322.875,144.125,0.3828,0.1527,0.0824
1,184800001,185000000,184909484,15034,5373,244.625,178.375,0.1566,0.0496,0.0295
1,185000001,185200000,185113128,12391,3555,111.875,68.875,0.2379,0.053,0.0306
1,185200001,185400000,185231620,3744,1118,40.75,9,0.6382,0.1067,0.0664
10,1,200000,110951,11698,3965,97.5,34.5,0.4773,0.059,0.0359
10,200001,400000,303246,13249,4145,159.5,104.25,0.2095,0.062,0.032
10,400001,600000,499102,16661,6254,344.75,152.75,0.3859,0.1364,0.0731
10,600001,800000,699286,17298,6385,381,215.5,0.2775,0.1129,0.0619
10,800001,1000000,904368,17924,6343,372.125,157.625,0.4049,0.1539,0.0865
10,1000001,1200000,1096849,16733,6224,349.625,185.375,0.307,0.1123,0.063
10,1200001,1400000,1304340,15127,5398,266.5,145.5,0.2937,0.0998,0.0555
10,1400001,1600000,1502817,15812,5643,292,157.75,0.2985,0.1035,0.0573
10,1600001,1800000,1696250,16297,6006,330.125,153.875,0.3642,0.1102,0.0659
10,1800001,2000000,1898877,13383,4818,184.25,146.5,0.1141,0.0287,0.0176
10,2000001,2200000,2101289,13668,4870,236.875,129.125,0.2944,0.0941,0.0542
10,2200001,2400000,2302952,17256,6241,279.875,186.875,0.1993,0.0668,0.0381
10,2400001,2600000,2497724,16783,6192,300.25,217.75,0.1593,0.0573,0.0309
10,2600001,2800000,2697877,16600,6209,232.75,167.25,0.1638,0.0459,0.0273
10,2800001,3000000,2896972,15098,5653,216.75,150.5,0.1804,0.0504,0.0301
10,3000001,3200000,3097098,14236,5864,123.625,99.875,0.1063,0.0181,0.0116
10,3200001,3400000,3297422,10398,4082,89.25,59.75,0.198,0.0322,0.0207
10,3400001,3600000,3501936,14581,5497,241.625,114.125,0.3584,0.0982,0.0596
10,3600001,3800000,3701048,13131,4687,202,137.25,0.1909,0.0586,0.0342
10,3800001,4000000,3903003,14625,5132,252.75,158.25,0.2299,0.0782,0.0455
10,4000001,4200000,4097328,14400,5066,268.5,135.25,0.33,0.1066,0.065
10,4200001,4400000,4300771,12985,4469,181.625,133.375,0.1532,0.0467,0.0262
10,4400001,4600000,4508486,11435,3826,161.75,86.75,0.3018,0.0841,0.0504
10,4600001,4800000,4698180,13119,4567,140.375,130.875,0.035,0.0096,0.0055
10,4800001,5000000,4905760,12503,4431,177.625,98.625,0.286,0.0829,0.0477
10,5000001,5200000,5105257,12780,4449,173.5,109.25,0.2272,0.0603,0.036
10,5200001,5400000,5298984,14999,5341,238.875,129.875,0.2956,0.0836,0.051
10,5400001,5600000,5492844,14712,5481,198.875,130.625,0.2071,0.0538,0.0329
10,5600001,5800000,5707125,11544,4390,145.125,78.125,0.3001,0.0679,0.0416
10,5800001,6000000,5896867,13382,5179,212.625,139.125,0.209,0.0626,0.0358
10,6000001,6200000,6100822,14290,5444,216.25,134.75,0.2322,0.0614,0.0372
10,6200001,6400000,6297138,15247,5775,167.875,103.625,0.2366,0.0523,0.0311
10,6400001,6600000,6500831,12390,4756,151.625,124.125,0.0997,0.0247,0.0153
10,6600001,6800000,6697626,13518,5278,196.625,128.625,0.2091,0.0553,0.0341
10,6800001,7000000,6897828,13481,5174,183.125,107.875,0.2586,0.061,0.0385
10,7000001,7200000,7100899,14615,5639,135.25,159.5,-0.0823,-0.0197,-0.0117
10,7200001,7400000,7294349,12839,4977,134,116.5,0.0699,0.015,0.0095
10,7400001,7600000,7497576,13008,5104,102.25,96.25,0.0302,0.0051,0.0031
10,7600001,7800000,7701644,13210,5060,142.375,132.375,0.0364,0.0078,0.0048
10,7800001,8000000,7897440,12614,5123,137.125,112.125,0.1003,0.0219,0.0133
10,8000001,8200000,8100441,13153,5311,131.875,69.375,0.3106,0.0519,0.0333
10,8200001,8400000,8297300,11654,4743,77,68.5,0.0584,0.0078,0.005
10,8400001,8600000,8499750,12269,5042,129,77.25,0.2509,0.0413,0.0264
10,8600001,8800000,8699685,12681,5110,118.25,72.25,0.2415,0.0386,0.0245
10,8800001,9000000,8900758,12842,5140,107.75,82,0.1357,0.0241,0.0146
10,9000001,9200000,9104163,12484,4913,137.25,91.5,0.2,0.0417,0.0253
10,9200001,9400000,9297775,11547,4755,83.875,80.125,0.0229,0.0039,0.0023
10,9400001,9600000,9501026,12270,5066,95.25,62.25,0.2095,0.0325,0.0202
10,9600001,9800000,9700137,12017,4871,97.375,66.125,0.1911,0.0287,0.0189
10,9800001,10000000,9900347,11941,4961,337.25,50,0.7418,0.2164,0.1469
10,10000001,10200000,10097685,11188,4553,53.25,49,0.0416,0.0041,0.0027
10,10200001,10400000,10298157,12239,5039,70.375,63.625,0.0504,0.0059,0.0038
10,10400001,10600000,10498770,12002,4769,113.625,51.875,0.3731,0.055,0.0342
10,10600001,10800000,10699394,12066,4912,88.5,91,-0.0139,-0.0024,-0.0014
10,10800001,11000000,10897443,13190,5366,137.75,77.25,0.2814,0.0501,0.0317
10,11000001,11200000,11093160,11703,4768,96.75,55.5,0.2709,0.0404,0.0253
10,11200001,11400000,11298806,11475,4639,53.625,55.375,-0.0161,-0.0017,-0.0011
10,11400001,11600000,11495806,12686,5427,107.125,91.125,0.0807,0.0129,0.0084
10,11600001,11800000,11703316,11378,4743,95,97.75,-0.0143,-0.0027,-0.0016
10,11800001,12000000,11896891,12759,5430,123.625,86.375,0.1774,0.0326,0.0202
10,12000001,12200000,12096734,12254,5212,146.75,87,0.2556,0.0529,0.0314
10,12200001,12400000,12298697,11604,4728,52.375,37.125,0.1704,0.0132,0.0084
10,12400001,12600000,12503737,11672,4760,67.75,48,0.1706,0.0205,0.0122
10,12600001,12800000,12701542,12372,5188,105.375,104.875,0.0024,0.0004,0.0003
10,12800001,13000000,12900885,11347,4673,81.625,61.375,0.1416,0.0198,0.0127
10,13000001,13200000,13098228,10902,4525,68.75,45.25,0.2061,0.0236,0.0146
10,13200001,13400000,13301961,11136,4466,98.75,51.5,0.3145,0.0484,0.0305
10,13400001,13600000,13503054,10800,4364,76,55.75,0.1537,0.0204,0.0133
10,13600001,13800000,13698730,11387,4829,84.25,38.5,0.3727,0.0423,0.0281
10,13800001,14000000,13898607,13022,5270,144.5,73.25,0.3272,0.0615,0.0391
10,14000001,14200000,14101482,13753,5859,125.75,122.75,0.0121,0.0024,0.0015
10,14200001,14400000,14297328,13110,5256,106.5,114.5,-0.0362,-0.0069,-0.0041
10,14400001,14600000,14498030,13768,5537,139.75,113.5,0.1037,0.0209,0.013
10,14600001,14800000,14703041,12532,5084,121.125,71.625,0.2568,0.046,0.0297
10,14800001,15000000,14897549,12647,5279,99,64.5,0.211,0.0334,0.0214
10,15000001,15200000,15095743,12447,5260,77,51.25,0.2008,0.0242,0.0155
10,15200001,15400000,15298060,12008,4879,49.75,49.25,0.0051,0.0005,0.0003
10,15400001,15600000,15505024,12834,5383,147.875,59.125,0.4287,0.08,0.0506
10,15600001,15800000,15703661,14202,5769,132.625,89.375,0.1948,0.0349,0.0223
10,15800001,16000000,15903557,12949,5114,148.75,100.25,0.1948,0.0467,0.0273
10,16000001,16200000,16101205,15331,6052,225,154.25,0.1866,0.0494,0.0305
10,16200001,16400000,16294579,14693,5763,195,132.5,0.1908,0.0495,0.0308
10,16400001,16600000,16501505,14195,5739,232.75,109.75,0.3591,0.1065,0.063
10,16600001,16800000,16699271,14222,5617,282.25,128.75,0.3735,0.1287,0.0751
10,16800001,17000000,16902342,14250,5461,213.125,117.625,0.2887,0.0799,0.0477
10,17000001,17200000,17103174,14477,5641,160.625,100.125,0.232,0.0546,0.0326
10,17200001,17400000,17298908,16362,6149,260.125,166.875,0.2184,0.0715,0.0402
10,17400001,17600000,17498954,16261,6210,272,156.25,0.2703,0.0802,0.0462
10,17600001,17800000,17700522,16069,5866,253.75,184.5,0.158,0.0526,0.0303
10,17800001,18000000,17899129,16591,6266,284.375,235.125,0.0948,0.034,0.0194
10,18000001,18200000,18108473,13635,5308,188.625,144.375,0.1329,0.0328,0.0203
10,18200001,18400000,18293626,13627,5515,200.625,141.875,0.1715,0.0376,0.023
10,18400001,18600000,18502760,14147,5743,170.75,152.25,0.0573,0.0124,0.0079
10,18600001,18800000,18698360,17955,7210,317.625,260.125,0.0995,0.0327,0.0195
10,18800001,19000000,18899148,16405,6423,277.25,230.5,0.0921,0.0292,0.0169
10,19000001,19200000,19067634,11628,4387,205.75,145.5,0.1715,0.059,0.034
10,19200001,19400000,19306753,16505,6373,277.125,199.875,0.1619,0.0493,0.0296
10,19400001,19600000,19492367,15546,6135,241.25,207.5,0.0752,0.0221,0.0134
10,19600001,19800000,19697226,14291,5343,248.625,163.125,0.2077,0.0637,0.0381
10,19800001,20000000,19819908,3261,1225,78.25,21.75,0.565,0.1933,0.1184
11,1,200000,96815,14654,5827,230,191,0.0926,0.0294,0.0175
11,200001,400000,297173,14778,5715,271.125,157.375,0.2655,0.086,0.0507
11,400001,600000,503287,14628,5663,299.25,157.25,0.3111,0.1063,0.0609
11,600001,800000,697414,14917,5926,223.25,173,0.1268,0.0366,0.021
11,800001,1000000,899644,13897,5473,214.625,133.375,0.2335,0.0621,0.0365
11,1000001,1200000,1100947,14483,5753,151.375,124.625,0.0969,0.0208,0.0129
11,1200001,1400000,1305713,13689,5399,160.625,125.125,0.1242,0.029,0.0174
11,1400001,1600000,1496524,15202,6277,276.25,129.5,0.3617,0.0969,0.06
11,1600001,1800000,1700485,14531,5935,255.375,137.375,0.3004,0.0887,0.0533
11,1800001,2000000,1899785,13876,5401,177.5,128.5,0.1601,0.0383,0.0234
11,2000001,2200000,2103520,13945,5656,171.25,126,0.1522,0.0382,0.0232
11,2200001,2400000,2299747,14584,6146,239.75,122.25,0.3246,0.0893,0.0538
11,2400001,2600000,2497168,13647,5658,163.25,113,0.1819,0.0409,0.0248
11,2600001,2800000,2702270,13859,5679,128,100.75,0.1191,0.0212,0.0128
11,2800001,3000000,2899438,13253,5439,171,61,0.4741,0.0962,0.0574
11,3000001,3200000,3098783,12810,5180,88.125,73.375,0.0913,0.0145,0.0086
11,3200001,3400000,3298619,12292,5047,65,39,0.25,0.0252,0.0154
11,3400001,3600000,3501557,12282,4819,177.375,56.875,0.5144,0.1041,0.0646
11,3600001,3800000,3697229,13404,5493,157.25,112,0.1681,0.0361,0.0225
11,3800001,4000000,3901807,13845,5812,115.375,124.125,-0.0365,-0.0067,-0.0041
11,4000001,4200000,4099373,13448,5651,184.875,117.625,0.2223,0.0507,0.0328
11,4200001,4400000,4299497,12603,5130,134.125,92.375,0.1843,0.0351,0.0227
11,4400001,4600000,4498387,12619,5354,107.75,91,0.0843,0.0132,0.0084
11,4600001,4800000,4701891,11232,4435,58.5,33.5,0.2717,0.0236,0.0151
11,4800001,5000000,4903887,12516,5048,160.5,78.5,0.3431,0.0649,0.0406
11,5000001,5200000,5105154,14302,5762,166.875,115.125,0.1835,0.0374,0.0231
11,5200001,5400000,5298558,14727,5840,181.75,75.75,0.4117,0.076,0.0465
11,5400001,5600000,5512291,11307,4437,104.75,56.25,0.3012,0.0398,0.0253
11,5600001,5800000,5696294,13244,5501,113.625,65.125,0.2713,0.0354,0.0228
11,5800001,6000000,5900468,13696,5381,127.125,131.125,-0.0155,-0.0024,-0.0015
11,6000001,6200000,6096087,13200,5329,249.5,32.75,0.7679,0.1561,0.0991
11,6200001,6400000,6300642,13514,5472,140.375,41.125,0.5468,0.0804,0.0503
11,6400001,6600000,6498740,12309,4947,221.25,33.5,0.737,0.1612,0.0994
11,6600001,6800000,6701282,11284,4403,118.5,70.75,0.2523,0.0469,0.0285
11,6800001,7000000,6900431,12124,4720,130.75,81.25,0.2335,0.0456,0.0286
11,7000001,7200000,7095121,11516,4699,117.875,98.625,0.0889,0.0162,0.0105
11,7200001,7400000,7300369,11185,4301,92,89.25,0.0152,0.0026,0.0016
11,7400001,7600000,7502585,13229,4916,161.375,112.375,0.179,0.0419,0.0254
11,7600001,7800000,7697577,14192,5281,223.875,123.875,0.2876,0.0766,0.0463
11,7800001,8000000,7904262,15026,5755,190.25,141.5,0.1469,0.0364,0.0217
11,8000001,8200000,8102417,17045,6649,322.5,210,0.2113,0.0721,0.0413
11,8200001,8400000,8296305,14278,5470,189.5,149,0.1196,0.032,0.0186
11,8400001,8600000,8500641,15028,5706,222.25,135,0.2442,0.0725,0.0414
11,8600001,8800000,8700098,13130,4822,205.625,127.875,0.2331,0.0673,0.0406
11,8800001,9000000,8895593,13592,5247,278.125,144.625,0.3158,0.1014,0.0618
11,9000001,9200000,9101525,15861,5896,358.625,141.625,0.4338,0.148,0.0871
11,9200001,9400000,9300041,16494,6073,335.375,187.875,0.2819,0.1053,0.0584
11,9400001,9600000,9496579,15035,5330,232.5,179,0.13,0.0438,0.0246
11,9600001,9800000,9701681,16683,6323,348.75,188.75,0.2977,0.1169,0.0641
11,9800001,10000000,9897631,17252,6319,329,177.5,0.2991,0.1037,0.0577
11,10000001,10200000,10100606,15865,6068,303.5,209,0.1844,0.0664,0.0373
11,10200001,10400000,10301045,15263,5927,140.25,129.75,0.0389,0.008,0.0051
11,10400001,10600000,10497492,17448,6337,359.75,177.25,0.3399,0.1265,0.0713
11,10600001,10800000,10697611,15268,5292,273.75,170.5,0.2324,0.0855,0.0484
11,10800001,11000000,10895104,15143,5365,286,130.75,0.3725,0.1291,0.0739
11,11000001,11200000,11098051,14926,5296,284.5,130,0.3727,0.1292,0.0709
11,11200001,11400000,11301854,14294,5132,278.5,152.75,0.2916,0.1019,0.0593
11,11400001,11600000,11503083,15121,5433,398.375,122.375,0.53,0.2097,0.1205
11,11600001,11800000,11701513,17814,6677,386.75,206.5,0.3038,0.1176,0.0652
11,11800001,12000000,11898128,15703,5805,314.5,171,0.2956,0.1002,0.0587
11,12000001,12200000,12102152,18065,6548,357.625,181.875,0.3258,0.1161,0.0635
11,12200001,12400000,12298989,19687,7338,311.5,266.5,0.0779,0.0213,0.0129
11,12400001,12600000,12497490,20051,7371,291.625,214.625,0.1521,0.0428,0.0251
11,12600001,12800000,12697304,16961,6489,245.375,203.625,0.093,0.0288,0.016
11,12800001,13000000,12898126,13165,5432,205.5,136.75,0.2009,0.047,0.0286
11,13000001,13200000,13097455,11284,4526,165.375,109.375,0.2038,0.0405,0.0253
11,13200001,13400000,13304688,12752,4853,250.375,85.375,0.4914,0.1409,0.0841
11,13400001,13600000,13500646,15296,6309,204.375,200.375,0.0099,0.0028,0.0017
11,13600001,13800000,13699349,15026,6326,207.75,143.25,0.1838,0.0442,0.0279
11,13800001,14000000,13896460,13661,5517,164,133.25,0.1034,0.0245,0.015
11,14000001,14200000,14104243,11733,5066,99.25,90,0.0489,0.0078,0.0049
11,14200001,14400000,14303962,13022,5241,156.875,85.625,0.2938,0.0567,0.0352
11,14400001,14600000,14497854,14517,6023,206.75,173,0.0889,0.0246,0.0145
11,14600001,14800000,14701192,15864,6328,195.375,170.625,0.0676,0.0159,0.0099
11,14800001,15000000,14896826,14765,6310,254.25,146.75,0.2681,0.0668,0.0409
11,15000001,15200000,15099823,14917,6063,217.625,193.375,0.059,0.0162,0.0099
11,15200001,15400000,15300079,13278,5088,117.25,93,0.1153,0.0204,0.0131
11,15400001,15600000,15494699,13092,5371,132.5,93.5,0.1726,0.0337,0.0206
11,15600001,15800000,15701125,11134,4453,76,70,0.0411,0.006,0.0038
11,15800001,16000000,15902878,11938,5018,143.25,80.5,0.2804,0.0584,0.0363
11,16000001,16200000,16098196,13234,5363,160.125,137.625,0.0756,0.0188,0.0115
11,16200001,16400000,16302176,12572,5258,178.75,105.5,0.2577,0.0614,0.0382
11,16400001,16600000,16497961,13343,5509,107.625,99.375,0.0399,0.0065,0.004
11,16600001,16800000,16705706,12382,5063,127.375,82.375,0.2145,0.0385,0.0234
11,16800001,17000000,16902884,14335,5793,127,123.75,0.013,0.0023,0.0015
11,17000001,17200000,17100043,13477,5520,127.25,106.75,0.0876,0.0156,0.0101
11,17200001,17400000,17296974,11692,4834,81.25,60,0.1504,0.019,0.0119
11,17400001,17600000,17500898,13004,5079,132.375,66.875,0.3287,0.0498,0.0324
11,17600001,17800000,17694754,13765,5480,129,80.5,0.2315,0.0373,0.0227
11,17800001,18000000,17900535,11547,4813,73,77.75,-0.0315,-0.0042,-0.0027
11,18000001,18200000,18101192,13155,4975,150.5,97.75,0.2125,0.0417,0.0261
11,18200001,18400000,18300228,13021,5195,133,201.25,-0.2042,-0.0507,-0.0307
11,18400001,18600000,18500035,13178,5383,182.375,183.875,-0.0041,-0.001,-0.0006
11,18600001,18800000,18695501,12138,4692,121.5,100.25,0.0958,0.0178,0.0106
11,18800001,19000000,18903978,12573,4775,103.75,99,0.0234,0.0038,0.0024
11,19000001,19200000,19099261,14120,5531,108,119.75,-0.0516,-0.0086,-0.0053
11,19200001,19400000,19294472,11566,4645,61.875,54.125,0.0668,0.0073,0.0046
11,19400001,19600000,19502576,11414,4558,41.25,37.75,0.0443,0.003,0.002
11,19600001,19800000,19700482,12592,4987,93.25,59,0.225,0.0297,0.0182
11,19800001,20000000,19902931,13590,5293,116.875,89.625,0.132,0.0242,0.0151
11,20000001,20200000,20041773,5586,2085,62.5,52.75,0.0846,0.0208,0.0127
12,1,200000,104481,11094,4420,46.625,35.875,0.1303,0.0106,0.0067
12,200001,400000,294589,11334,4716,125.875,69.125,0.291,0.0562,0.0334
12,400001,600000,502741,13305,5287,236,85.25,0.4693,0.1608,0.0912
12,600001,800000,699316,12738,4993,145,99.75,0.1849,0.0409,0.0254
12,800001,1000000,900585,12724,4973,158.5,103.75,0.2088,0.0474,0.0293
12,1000001,1200000,1099983,13790,5721,129.625,106.375,0.0985,0.0192,0.012
12,1200001,1400000,1302092,15440,6102,230.375,150.625,0.2093,0.0563,0.0346
12,1400001,1600000,1506787,14467,5691,155.5,119.5,0.1309,0.0287,0.0175
12,1600001,1800000,1696266,13530,5336,103.625,81.875,0.1173,0.0206,0.0126
12,1800001,2000000,1899961,11998,4747,68.25,38.75,0.2757,0.0286,0.0182
12,2000001,2200000,2105370,13272,5563,131.375,116.375,0.0605,0.0136,0.0081
12,2200001,2400000,2302633,14288,5630,164.25,141.25,0.0753,0.0188,0.0113
12,2400001,2600000,2501566,11478,4813,137.25,79.75,0.265,0.0561,0.035
12,2600001,2800000,2704313,13218,5612,138.25,108,0.1228,0.0252,0.0153
12,2800001,3000000,2895103,11803,4798,103.625,63.375,0.241,0.0419,0.0262
12,3000001,3200000,3097810,11589,4781,65.625,58.375,0.0585,0.0075,0.0046
12,3200001,3400000,3298630,14409,5557,188.5,130,0.1837,0.0488,0.0291
12,3400001,3600000,3497494,13840,5225,198.5,113.5,0.2724,0.0743,0.0427
12,3600001,3800000,3701703,13969,5001,204.875,132.375,0.215,0.0672,0.038
12,3800001,4000000,3900802,12213,4362,207.75,117,0.2794,0.0945,0.0518
12,4000001,4200000,4099468,14566,5452,263.375,151.125,0.2708,0.0935,0.0533
12,4200001,4400000,4300101,14476,5492,244,176,0.1619,0.0507,0.0298
12,4400001,4600000,4500478,15029,5569,280,175.25,0.2301,0.0794,0.0464
12,4600001,4800000,4696551,15043,5433,300.5,149.75,0.3348,0.1116,0.0673
12,4800001,5000000,4898096,14491,5465,277,158,0.2736,0.0929,0.0555
12,5000001,5200000,5100110,15723,5862,295.125,164.625,0.2838,0.097,0.0558
12,5200001,5400000,5301333,15260,5983,262.875,179.375,0.1888,0.0574,0.0351
12,5400001,5600000,5503783,18474,6907,342.375,193.125,0.2787,0.0917,0.0522
12,5600001,5800000,5699090,18012,6511,316,179.25,0.2761,0.0938,0.0527
12,5800001,6000000,5901300,17911,6243,339.25,181,0.3042,0.1059,0.0614
12,6000001,6200000,6097257,15938,5822,316.5,155.25,0.3418,0.1182,0.065
12,6200001,6400000,6303898,17348,6533,314,200.25,0.2212,0.0771,0.043
12,6400001,6600000,6496104,15430,5303,267.25,140,0.3125,0.107,0.0586
12,6600001,6800000,6704684,17273,6246,364,181,0.3358,0.1155,0.0684
12,6800001,7000000,6895989,17008,6198,336,175,0.3151,0.1057,0.0616
12,7000001,7200000,7098904,14649,5324,238.875,114.875,0.3505,0.09,0.0554
12,7200001,7400000,7303100,16278,5885,260.125,154.375,0.2551,0.0715,0.0433
12,7400001,7600000,7493775,14485,5328,192.125,180.875,0.0302,0.0089,0.0052
12,7600001,7800000,7695895,14547,5317,191.25,117,0.2409,0.0572,0.0346
12,7800001,8000000,7885687,11839,4338,152.25,133.75,0.0647,0.017,0.0102
12,8000001,8200000,8100742,11729,4676,78.625,61.625,0.1212,0.016,0.0103
12,8200001,8400000,8306861,15255,6357,95.125,114.625,-0.093,-0.0131,-0.0082
12,8400001,8600000,8498579,13752,5291,95.875,97.375,-0.0078,-0.0013,-0.0008
12,8600001,8800000,8697925,12386,4543,109.375,91.125,0.091,0.0186,0.0113
12,8800001,9000000,8902518,14853,5384,194.25,139.5,0.164,0.046,0.0268
12,9000001,9200000,9103042,15229,5552,229.625,138.125,0.2488,0.0702,0.0414
12,9200001,9400000,9295178,15689,6054,238.875,166.375,0.1789,0.049,0.0296
12,9400001,9600000,9497048,12630,4446,224,122.75,0.292,0.0959,0.058
12,9600001,9800000,9701259,15283,5571,258.125,203.375,0.1186,0.0427,0.0244
12,9800001,10000000,9897607,14797,5188,277.875,174.125,0.2295,0.0841,0.0491
12,10000001,10200000,10097705,14579,5110,246.875,145.625,0.258,0.0795,0.0484
12,10200001,10400000,10299162,16664,5869,277,157.75,0.2743,0.0883,0.0509
12,10400001,10600000,10499643,17502,6303,333.5,198,0.2549,0.0948,0.0527
12,10600001,10800000,10695643,14903,5230,255,160,0.2289,0.0802,0.0452
12,10800001,11000000,10904017,13938,5075,251.5,141.75,0.2791,0.0865,0.0515
12,11000001,11200000,11097204,17494,6272,324.125,195.875,0.2466,0.0761,0.0449
12,11200001,11400000,11302506,15515,5630,250.5,151,0.2478,0.0739,0.043
12,11400001,11600000,11499555,17723,6347,325.75,193,0.2559,0.0833,0.0492
12,11600001,11800000,11702286,17861,6674,270.75,233.75,0.0733,0.0217,0.0129
12,11800001,12000000,11898013,18217,7477,364.5,228.75,0.2288,0.067,0.042
12,12000001,12200000,12095711,13820,5362,211,174,0.0961,0.0218,0.0133
12,12200001,12400000,12299384,12621,5189,183.875,174.625,0.0258,0.0065,0.004
12,12400001,12600000,12503146,11241,4475,90.125,100.625,-0.055,-0.0095,-0.006
12,12600001,12800000,12695842,11562,4925,89.75,49,0.2937,0.035,0.0225
12,12800001,13000000,12900714,10717,4381,63,38,0.2475,0.0269,0.0165
12,13000001,13200000,13100387,11895,4858,84.25,65.75,0.1233,0.0182,0.0118
12,13200001,13400000,13298968,12618,5039,105.5,87.25,0.0947,0.0175,0.0111
12,13400001,13600000,13501344,13380,5542,128.875,103.125,0.111,0.0219,0.0137
12,13600001,13800000,13697160,13923,5842,154.75,89,0.2697,0.0523,0.0325
12,13800001,14000000,13895986,10475,4378,63.5,36.5,0.27,0.0295,0.019
12,14000001,14200000,14098666,12398,5246,141.625,85.625,0.2464,0.0494,0.029
12,14200001,14400000,14298440,14853,5939,164.5,108.25,0.2062,0.0399,0.0242
12,14400001,14600000,14498842,12429,5073,89.125,90.625,-0.0083,-0.0013,-0.0008
12,14600001,14800000,14699714,11790,4885,85.875,89.625,-0.0214,-0.0033,-0.0022
12,14800001,15000000,14898612,12194,5144,70.375,89.125,-0.1176,-0.0172,-0.0108
12,15000001,15200000,15100675,12752,5371,95.25,90.75,0.0242,0.0041,0.0025
